StudyStartDate;StudyEndDate;FirstAuthor;DOI;AdditionalDetails;City;Country;GeographicalRegion;methods;platform;StringencyIndex;NO2_prcnt_change;NO2_prcnt_change_er;NO2_ugm3_Reference_avg;NO2_ugm3_Reference_sd;NO2_ugm3_Lockdown_avg;NO2_ugm3_Lockdown_sd;NOX_prcnt_change;NOX_prcnt_change_er;NOX_ugm3_Reference_avg;NOX_ugm3_Reference_sd;NOX_ugm3_Lockdown_avg;NOX_ugm3_Lockdown_sd;CO_prcnt_change;CO_prcnt_change_er;CO_mgm3_Reference_avg;CO_mgm3_Reference_sd;CO_mgm3_Lockdown_avg;CO_mgm3_Lockdown_sd;PM25_prcnt_change;PM25_prcnt_change_er;PM25_ugm3_Reference_avg;PM25_ugm3_Reference_sd;PM25_ugm3_Lockdown_avg;PM25_ugm3_Lockdown_sd;PM10_prcnt_change;PM10_prcnt_change_er;PM10_ugm3_Reference_avg;PM10_ugm3_Reference_sd;PM10_ugm3_Lockdown_avg;PM10_ugm3_Lockdown_sd;O3_prcnt_change;O3_prcnt_change_er;O3_ugm3_Reference_avg;O3_ugm3_Reference_sd;O3_ugm3_Lockdown_avg;O3_ugm3_Lockdown_sd;SO2_prcnt_change;SO2_prcnt_change_er;SO2_ugm3_Reference_avg;SO2_ugm3_Reference_sd;SO2_ugm3_Lockdown_avg;SO2_ugm3_Lockdown_sd;NH3_prcnt_change;NH3_prcnt_change_er;NH3_ugm3_Reference_avg;NH3_ugm3_Reference_sd;NH3_ugm3_Lockdown_avg;NH3_ugm3_Lockdown_sd;NMVOCS_prcnt_change;NMVOCS_prcnt_change_er;NMVOCS_ugm3_Reference_avg;NMVOCS_ugm3_Reference_sd;NMVOCS_ugm3_Lockdown_avg;NMVOCS_ugm3_Lockdown_sd;AOD_prcnt_change;AOD_prcnt_change_er;AOD_Reference_avg;AOD_Reference_sd;AOD_Lockdown_avg;AOD_Lockdown_sd;BC_prcnt_change;BC_prcnt_change_er;BC_ugm3_Reference_avg;BC_ugm3_Reference_sd;BC_ugm3_Lockdown_avg;BC_ugm3_Lockdown_sd;AQI_prcnt_change;AQI_prcnt_change_er;AQI_Reference_avg;AQI_Reference_sd;AQI_Lockdown_avg;AQI_Lockdown_sd;BCFF_prcnt_change;BCFF_prcnt_change_er;BCFF_ugm3_Reference_avg;BCFF_ugm3_Reference_sd;BCFF_ugm3_Lockdown_avg;BCFF_ugm3_Lockdown_sd;BCWB_prcnt_change;BCWB_prcnt_change_er;BCWB_ugm3_Reference_avg;BCWB_ugm3_Reference_sd;BCWB_ugm3_Lockdown_avg;BCWB_ugm3_Lockdown_sd;NO3_prcnt_change;NO3_prcnt_change_er;NO3_ugm3_Reference_avg;NO3_ugm3_Reference_sd;NO3_ugm3_Lockdown_avg;NO3_ugm3_Lockdown_sd;SO4_prcnt_change;SO4_prcnt_change_er;SO4_ugm3_Reference_avg;SO4_ugm3_Reference_sd;SO4_ugm3_Lockdown_avg;SO4_ugm3_Lockdown_sd;OM_prcnt_change;OM_prcnt_change_er;OM_ugm3_Reference_avg;OM_ugm3_Reference_sd;OM_ugm3_Lockdown_avg;OM_ugm3_Lockdown_sd;PM1_prcnt_change;PM1_prcnt_change_er;PM1_ugm3_Reference_avg;PM1_ugm3_Reference_sd;PM1_ugm3_Lockdown_avg;PM1_ugm3_Lockdown_sd;BBOA_prcnt_change;BBOA_prcnt_change_er;BBOA_ugm3_Reference_avg;BBOA_ugm3_Reference_sd;BBOA_ugm3_Lockdown_avg;BBOA_ugm3_Lockdown_sd;HOA_prcnt_change;HOA_prcnt_change_er;HOA_ugm3_Reference_avg;HOA_ugm3_Reference_sd;HOA_ugm3_Lockdown_avg;HOA_ugm3_Lockdown_sd;OOA_prcnt_change;OOA_prcnt_change_er;OOA_ugm3_Reference_avg;OOA_ugm3_Reference_sd;OOA_ugm3_Lockdown_avg;OOA_ugm3_Lockdown_sd
2020-03-21;2020-04-21;Broomandi, Parya;10.4209/aaqr.2020.05.0205;;Tehran;Iran;West Asia;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;both;55.62;-13;;70.76;13.08;62.87;17.82;;;;;;;-13;;1.24;0.33;1.18;0.11;10.5;;17.18;4.83;20.36;6.36;-11.33;;;;;;3;;55.94;14.48;56.2;13.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-09;2020-05-01;Bujin, Bekbulat;10.26434/chemrxiv.12275603.v7;500 stns;other;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;55.62;;;;;;;;;;;;;;;;;;;3;6;6.71;;5.83;;;;;;;;-4;5;72;;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-27;Cameletti, Michela;10.1016/j.atmosenv.2020.117794;Brescia (busy road);Brescia;Italy;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;86.58;-35;10;60;;30;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Chauhan, Akshansha;10.1016/j.envres.2020.109634;;LA;USA;North America;Direct Comparison to a Reference Period;Ground-based;86.58;;;;;;;;;;;;;;;;;;;-17;29;8;;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Chauhan, Akshansha;10.1016/j.envres.2020.109634;;New York;USA;North America;Direct Comparison to a Reference Period;Ground-based;86.58;;;;;;;;;;;;;;;;;;;-16;31;11;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Chauhan, Akshansha;10.1016/j.envres.2020.109634;;Rome;Italy;Europe;Direct Comparison to a Reference Period;Ground-based;84.07;;;;;;;;;;;;;;;;;;;5;7;20;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Chauhan, Akshansha;10.1016/j.envres.2020.109634;;Dubai;India;South Asia;Direct Comparison to a Reference Period;Ground-based;54.7;;;;;;;;;;;;;;;;;;;-20;16;40;;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Chauhan, Akshansha;10.1016/j.envres.2020.109634;;Delhi;India;South Asia;Direct Comparison to a Reference Period;Ground-based;54.7;;;;;;;;;;;;;;;;;;;-27;8;65;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Chauhan, Akshansha;10.1016/j.envres.2020.109634;;Mumbai;India;South Asia;Direct Comparison to a Reference Period;Ground-based;54.7;;;;;;;;;;;;;;;;;;;-31;21;50;;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Chauhan, Akshansha;10.1016/j.envres.2020.109634;;Beijing;China;East Asia;Direct Comparison to a Reference Period;Ground-based;79.53;;;;;;;;;;;;;;;;;;;-40;24;50;;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Chauhan, Akshansha;10.1016/j.envres.2020.109634;;Shanghai;China;East Asia;Direct Comparison to a Reference Period;Ground-based;79.53;;;;;;;;;;;;;;;;;;;-46;12;52;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Beijing;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-31;;;;;;;;;;;;-10;;;;;;-16;;50;;60;;-27;;;;;;12;;;;;;-28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Tianjin;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-18;;;;;;;;;;;;-20;;;;;;-20;;75;;60;;-28;;;;;;9;;;;;;-30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Hebei;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-22;;;;;;;;;;;;-17;;;;;;-29;;90;;70;;-30;;;;;;6;;;;;;-27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Shanxi;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-13;;;;;;;;;;;;-23;;;;;;-24;;90;;60;;-21;;;;;;1;;;;;;-25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;Inner Mongolia;other;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-16;;;;;;;;;;;;-4;;;;;;-12;;45;;45;;-18;;;;;;3;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Liaoning;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-19;;;;;;;;;;;;-13;;;;;;-17;;70;;60;;-19;;;;;;5;;;;;;-27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Jilin;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-12;;;;;;;;;;;;-3;;;;;;-12;;70;;30;;-25;;;;;;7;;;;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Heilongjiang;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-19;;;;;;;;;;;;;;;;;;-13;;60;;45;;-28;;;;;;9;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Shanghai;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-20;;;;;;;;;;;;-12;;;;;;-21;;55;;45;;-21;;;;;;6;;;;;;-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Jiangsu;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-18;;;;;;;;;;;;-15;;;;;;-31;;60;;40;;-27;;;;;;11;;;;;;-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Zhejiang;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-12;;;;;;;;;;;;-17;;;;;;-22;;35;;30;;-14;;;;;;18;;;;;;-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Anhui;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-18;;;;;;;;;;;;-17;;;;;;-30;;75;;45;;-22;;;;;;13;;;;;;-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Fujian;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-17;;;;;;;;;;;;-21;;;;;;-10;;25;;25;;-8;;;;;;18;;;;;;-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Jiangxi;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-6;;;;;;;;;;;;-18;;;;;;-5;;30;;30;;-3;;;;;;30;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Shandong;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-24;;;;;;;;;;;;-20;;;;;;-29;;80;;50;;-30;;;;;;3;;;;;;-22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Henan;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-18;;;;;;;;;;;;-18;;;;;;-33;;120;;65;;-29;;;;;;3;;;;;;-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Hubei;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-32;;;;;;;;;;;;-3;;;;;;-23;;70;;50;;-25;;;;;;22;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Hunan;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-14;;;;;;;;;;;;-16;;;;;;-11;;50;;45;;-11;;;;;;10;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Guangdong;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-11;;;;;;;;;;;;-21;;;;;;-4;;25;;25;;-4;;;;;;23;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Guangxi;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-1;;;;;;;;;;;;-16;;;;;;;;40;;35;;-2;;;;;;23;;;;;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Hainan;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-16;;;;;;;;;;;;1;;;;;;-6;;15;;15;;-4;;;;;;34;;;;;;-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Chongqing;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-12;;;;;;;;;;;;-7;;;;;;-5;;50;;50;;-8;;;;;;-8;;;;;;-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Sichuan;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-14;;;;;;;;;;;;-10;;;;;;-9;;50;;50;;-8;;;;;;6;;;;;;-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Guizhou;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-19;;;;;;;;;;;;-7;;;;;;9;;40;;35;;-2;;;;;;7;;;;;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Yunnan;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-12;;;;;;;;;;;;;;;;;;6;;30;;35;;-10;;;;;;1;;;;;;-19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Tibet;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-17;;;;;;;;;;;;3;;;;;;-16;;20;;20;;-17;;;;;;3;;;;;;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Shaanxi;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-14;;;;;;;;;;;;-24;;;;;;-22;;90;;60;;-17;;;;;;5;;;;;;-17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Gansu;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-10;;;;;;;;;;;;-11;;;;;;-4;;45;;40;;3;;;;;;-3;;;;;;-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Qinghai;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-5;;;;;;;;;;;;-10;;;;;;-22;;30;;25;;-14;;;;;;-2;;;;;;-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Ningxia;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-12;;;;;;;;;;;;-19;;;;;;-12;;50;;50;;-12;;;;;;1;;;;;;-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-04-30;Chen, Qi-Xiang;10.4209/aaqr.2020.05.0224;;Xinjiang;China;East Asia;Direct Comparison to a Reference Period;Ground-based;72.27;-23;;;;;;;;;;;;-9;;;;;;3;;75;;70;;8;;;;;;11;;;;;;-9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-04-05;Collivignarelli, M. C.;10.1016/j.scitotenv.2020.139280;;Milan;Italy;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;91.67;-61.4;;70;;27;;-74.5;;;;;;-57.6;;1.3;;0.6;;-47.4;;39;;20;;-48;;;;;;252.3;;17;;60;;-25.4;;;;;;;;;;;;-69;;;;;;;;;;;;-66.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-04-05;Collivignarelli, M. C.;10.1016/j.scitotenv.2020.139280;Milan sub-area A;Milan;Italy;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;91.67;-57.9;;60;;25;;-74.1;;;;;;-49.1;;1;;0.5;;-47.1;;41;;21;;-45.4;;;;;;223.3;;17;;55;;-4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-04-05;Collivignarelli, M. C.;10.1016/j.scitotenv.2020.139280;Milan sub-area B;Milan;Italy;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;91.67;-57.1;;36;;19;;-70.3;;;;;;-32;;0.9;;0.65;;;;3.9;;;;-48.3;;;;;;157.4;;23;;60;;2.8;;;;;;;;;;;;-66.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-09;2020-03-23;Collivignarelli, M. C.;10.1016/j.scitotenv.2020.139280;;Milan;Italy;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;86.02;-43.1;;70;;40;;-59.9;;;;;;-45.6;;1.3;;0.7;;-37.1;;39;;22;;-39.5;;;;;;169.9;;17;;47;;-19.9;;;;;;;;;;;;-49.6;;;;;;;;;;;;-57.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-09;2020-03-23;Collivignarelli, M. C.;10.1016/j.scitotenv.2020.139280;Milan sub-area A;Milan;Italy;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;86.02;-37.8;;60;;37;;-58.1;;;;;;-38.3;;1;;0.6;;-44.4;;41;;22;;-32.7;;;;;;106.7;;17;;35;;-9.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-09;2020-03-23;Collivignarelli, M. C.;10.1016/j.scitotenv.2020.139280;Milan sub-area B;Milan;Italy;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;86.02;-40.6;;36;;21;;-56;;;;;;-11;;0.9;;0.8;;;;3.9;;;;-40.5;;;;;;99;;23;;47;;3.3;;;;;;;;;;;;-48.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Connerton, Patrick;10.3390/ijerph17145067;;Sao Paulo;Brazil;South America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;both;44;-25;;31.58;;23.59;;;;;;;;-40;;0.66;;0.4;;-12;;13.91;;12.21;;;;;;;;;;34.67;;45.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Connerton, Patrick;10.3390/ijerph17145067;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;both;44;-38;;31.86;;19.67;;;;;;;;-24;;0.39;;0.3;;-37;;9.51;;6.12;;;;;;;;;;88.11;;80.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Connerton, Patrick;10.3390/ijerph17145067;;New York;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;both;44;-24;;35.88;;27.31;;;;;;;;-19;;0.36;;0.29;;-24;;7.26;;5.49;;;;;;;;;;51.01;;58.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Connerton, Patrick;10.3390/ijerph17145067;;Paris;France;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;both;67.17;-39;;41.8;;25.39;;;;;;;;-67;;0.27;;0.09;;-28;;17.15;;12.32;;;;;;;;;;52.5;;58.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
